cobrand_reduced,1,2,3,4,5,6,7,8,9,10
Cobrand,6533.0,8219.0,11605.0,14518.0,14236.0,16911.0,21489.0,22655.0,31562.0,26011.0
FixMyStreet.com,20679.0,23460.0,27407.0,29034.0,28078.0,30910.0,37852.0,38156.0,39412.0,34181.0
