cobrand_reduced,1,2,3,4,5,6,7,8,9,10
Cobrand,26945.0,16993.0,15283.0,14887.0,14894.0,17023.0,13977.0,17574.0,15375.0,20788.0
FixMyStreet.com,54697.0,31499.0,26689.0,26023.0,27874.0,28272.0,28399.0,29269.0,30255.0,26192.0
