cobrand_reduced,1,2,3,4,5,6,7,8,9,10
Cobrand,8227.0,10626.0,10642.0,13819.0,16060.0,15442.0,24909.0,22156.0,27213.0,24645.0
FixMyStreet.com,21051.0,26287.0,27640.0,31377.0,32483.0,31736.0,36609.0,34148.0,35323.0,32515.0
