cobrand_reduced,1,2,3,4,5,6,7,8,9,10
Cobrand,3810.0,10381.0,13838.0,17632.0,17759.0,21058.0,19963.0,24040.0,22639.0,22619.0
FixMyStreet.com,21188.0,25754.0,31825.0,34784.0,33318.0,34500.0,34536.0,32033.0,30736.0,30495.0
