cobrand_reduced,1,2,3,4,5,6,7,8,9,10
Cobrand,10500.0,14362.0,20201.0,19603.0,19680.0,19039.0,20653.0,18184.0,17482.0,14035.0
FixMyStreet.com,35749.0,38331.0,37376.0,32349.0,32266.0,31046.0,30214.0,25631.0,24176.0,22031.0
