cobrand_reduced,1,2,3,4,5,6,7,8,9,10
Cobrand,31452.0,20043.0,21143.0,17109.0,12539.0,11137.0,12610.0,14525.0,15805.0,17376.0
FixMyStreet.com,47537.0,41298.0,32812.0,26450.0,25499.0,25085.0,28241.0,29765.0,28084.0,24398.0
