cobrand_reduced,1,2,3,4,5,6,7,8,9,10
Cobrand,12109.0,16081.0,16458.0,17161.0,18365.0,17255.0,17874.0,19154.0,17251.0,22031.0
FixMyStreet.com,25219.0,30838.0,33913.0,30951.0,33313.0,26792.0,30049.0,30626.0,31467.0,36001.0
