cobrand_reduced,1,2,3,4,5,6,7,8,9,10
Cobrand,19632.0,17364.0,19047.0,18745.0,15001.0,12331.0,10893.0,8374.0,8482.0,4932.0
FixMyStreet.com,43368.0,40733.0,31870.0,26585.0,20749.0,18120.0,15554.0,14409.0,13982.0,12148.0
