cobrand_reduced,1,2,3,4,5,6,7,8,9,10
Cobrand,2734.0,7260.0,8621.0,12430.0,10449.0,15171.0,15477.0,19397.0,19989.0,23273.0
FixMyStreet.com,19567.0,23554.0,26820.0,30010.0,27157.0,27092.0,26651.0,26161.0,25434.0,23088.0
