cobrand_reduced,1,2,3,4,5,6,7,8,9,10
Cobrand,2612.0,4501.0,6084.0,7107.0,10017.0,11569.0,13294.0,17870.0,22332.0,39415.0
FixMyStreet.com,14462.0,16818.0,20082.0,22306.0,22969.0,26417.0,23765.0,27259.0,27129.0,36311.0
