cobrand_reduced,1,2,3,4,5,6,7,8,9,10
Cobrand,3522.0,6685.0,9908.0,10149.0,10848.0,12506.0,14533.0,20020.0,20799.0,25831.0
FixMyStreet.com,15376.0,18079.0,21244.0,20919.0,22579.0,27523.0,25141.0,29232.0,29775.0,27650.0
