cobrand_reduced,1,2,3,4,5,6,7,8,9,10
Cobrand,3437.0,5856.0,9456.0,10844.0,12201.0,12197.0,14323.0,16631.0,21084.0,28772.0
FixMyStreet.com,15750.0,19310.0,23477.0,25176.0,25516.0,25597.0,24509.0,24505.0,25383.0,28295.0
