cobrand_reduced,1,2,3,4,5,6,7,8,9,10
Cobrand,2661.0,7209.0,8080.0,11630.0,10535.0,14571.0,15832.0,19788.0,20718.0,23777.0
FixMyStreet.com,19478.0,23348.0,25591.0,27821.0,28003.0,27379.0,27067.0,27432.0,26148.0,23620.0
