answer_survey,1,2,3,4,5,6,7,8,9,10
No,2301.0,2262.0,2412.0,3237.0,3580.0,3830.0,4688.0,4686.0,5543.0,7379.0
Yes,708.0,705.0,710.0,954.0,1055.0,1205.0,1358.0,1500.0,1641.0,1781.0
