"id","service"
"1,009,807",iOS
"672,807",iOS
"712,880",iOS
"684,811",iOS
"684,817",iOS
"1,022,537",iOS
"726,415",Android
"685,339",Android
"757,613",iOS
"725,557",Android
"725,550",iOS
"726,282",iOS
"684,835",iOS
"1,022,533",iOS
"777,501",iOS
"684,864",Android
"712,770",iOS
"988,723",iOS
"672,878",Android
"684,853",iOS
"712,891",iOS
"989,179",Android
"672,914",Android
"672,917",Android
"988,942",Android
"684,870",iOS
"684,799",iOS
"672,963",iOS
"777,534",Android
"672,965",iOS
"725,566",Android
"684,877",iOS
"930,965",iOS
"684,917",Android
"684,880",Android
"659,428",Android
"777,483",Android
"888,563",iOS
"684,882",Android
"672,978",iOS
"684,890",Android
"684,899",iOS
"684,900",iOS
"712,883",iOS
"777,485",iOS
"817,631",iOS
"672,987",Android
"725,583",iOS
"712,901",iOS
"691,400",Android
"684,942",iOS
"830,579",iOS
"684,981",Android
"684,993",Android
"757,602",iOS
"712,925",iOS
"792,667",Android
"712,912",iOS
"704,161",iOS
"712,919",Android
"673,044",iOS
"673,041",iOS
"1,009,811",Android
"725,387",iOS
"685,016",iOS
"691,289",Android
"713,826",Android
"673,097",iOS
"928,988",iOS
"713,820",iOS
"685,031",iOS
"713,818",iOS
"685,026",iOS
"685,033",iOS
"673,105",iOS
"684,886",Android
"673,133",Android
"673,126",Android
"712,928",iOS
"757,610",iOS
"685,051",iOS
"685,081",Android
"672,984",Android
"672,982",Android
"673,135",iOS
"673,170",Android
"682,512",Android
"662,367",Android
"684,228",Android
"754,564",Android
"685,074",iOS
"725,635",iOS
"757,612",iOS
"673,129",iOS
"685,101",Android
"685,123",iOS
"685,178",Android
"730,267",Android
"725,640",iOS
"691,484",Android
"673,173",Android
"725,645",iOS
"725,648",iOS
"495,791",iOS
"671,982",iOS
"1,022,531",iOS
"725,711",Android
"989,202",Android
"778,057",Android
"673,122",Android
"673,216",Android
"673,215",Android
"989,200",iOS
"685,164",Android
"685,167",Android
"691,403",iOS
"725,660",iOS
"725,654",iOS
"816,331",iOS
"725,661",iOS
"673,226",iOS
"816,329",iOS
"726,439",Android
"830,613",iOS
"685,176",iOS
"685,175",Android
"888,761",iOS
"685,189",Android
"777,522",iOS
"725,668",Android
"757,637",iOS
"944,016",Android
"673,234",iOS
"684,901",Android
"701,015",iOS
"693,656",Android
"757,687",iOS
"762,423",iOS
"712,987",iOS
"671,875",Android
"685,432",Android
"685,233",Android
"685,252",iOS
"673,274",iOS
"685,237",Android
"685,251",Android
"673,267",Android
"700,885",iOS
"685,278",Android
"620,588",Android
"712,982",iOS
"685,264",iOS
"498,633",Android
"685,268",iOS
"685,271",iOS
"685,239",iOS
"685,276",Android
"726,444",Android
"673,310",iOS
"673,317",Android
"685,299",Android
"673,334",Android
"673,350",iOS
"824,382",iOS
"780,272",iOS
"673,367",iOS
"685,329",iOS
"685,330",iOS
"726,443",Android
"740,167",Android
"672,757",iOS
"685,348",iOS
"798,798",iOS
"673,371",Android
"685,382",Android
"798,900",Android
"685,344",iOS
"685,343",iOS
"725,700",iOS
"713,011",iOS
"673,401",Android
"673,400",Android
"713,030",Android
"685,362",iOS
"830,629",iOS
"713,775",Android
"725,706",Android
"685,373",iOS
"679,812",iOS
"673,617",iOS
"673,411",iOS
"673,407",iOS
"757,605",iOS
"673,250",iOS
"713,802",Android
"713,827",Android
"685,390",iOS
"685,389",iOS
"816,130",iOS
"713,843",iOS
"713,038",iOS
"685,405",iOS
"713,841",Android
"685,407",iOS
"853,137",Android
"685,419",iOS
"685,441",iOS
"673,435",iOS
"673,433",iOS
"713,838",iOS
"685,417",iOS
"685,421",Android
"713,837",iOS
"685,426",iOS
"712,882",iOS
"673,444",Android
"673,450",iOS
"685,449",iOS
"685,485",iOS
"725,716",Android
"673,456",Android
"721,734",Android
"782,242",iOS
"673,467",iOS
"725,630",Android
"757,649",Android
"685,476",Android
"685,444",Android
"685,440",Android
"726,449",iOS
"781,606",iOS
"725,720",iOS
"728,601",iOS
"685,371",iOS
"685,489",Android
"685,490",iOS
"830,644",Android
"673,488",iOS
"862,948",iOS
"816,585",iOS
"725,871",Android
"685,514",iOS
"673,308",Android
"713,065",Android
"943,351",Android
"685,520",Android
"726,451",iOS
"685,533",Android
"673,535",Android
"685,538",Android
"673,566",Android
"673,578",iOS
"876,122",iOS
"685,513",Android
"685,546",iOS
"713,071",iOS
"713,860",iOS
"685,551",iOS
"725,738",Android
"830,650",Android
"743,074",iOS
"713,678",Android
"685,974",iOS
"713,075",iOS
"713,077",iOS
"713,694",Android
"673,523",iOS
"771,232",Android
"832,069",Android
"713,698",Android
"685,574",iOS
"673,614",iOS
"673,608",iOS
"685,581",Android
"685,550",Android
"888,646",iOS
"762,974",iOS
"685,969",Android
"763,024",Android
"876,153",Android
"713,085",iOS
"785,438",iOS
"685,593",iOS
"713,083",iOS
"989,204",iOS
"725,756",Android
"785,488",iOS
"685,594",iOS
"779,597",iOS
"685,563",iOS
"863,018",iOS
"757,700",Android
"673,615",Android
"646,583",iOS
"888,640",iOS
"757,708",Android
"668,791",iOS
"888,638",Android
"888,636",Android
"673,677",Android
"725,812",Android
"673,379",Android
"657,345",iOS
"673,701",iOS
"673,702",iOS
"863,035",iOS
"673,710",Android
"713,973",Android
"685,536",Android
"673,524",Android
"673,714",Android
"726,459",Android
"863,039",Android
"726,501",Android
"672,197",Android
"609,116",Android
"725,767",Android
"673,612",iOS
"685,661",iOS
"888,740",iOS
"713,112",Android
"685,669",iOS
"713,108",Android
"713,106",Android
"685,663",iOS
"673,757",iOS
"673,751",Android
"685,680",Android
"673,750",Android
"673,749",Android
"1,010,539",iOS
"725,816",Android
"777,623",Android
"777,625",Android
"685,684",Android
"685,686",iOS
"686,774",Android
"673,758",iOS
"811,359",iOS
"685,695",Android
"685,700",iOS
"673,767",iOS
"725,782",Android
"685,706",iOS
"685,676",iOS
"773,390",iOS
"685,713",iOS
"685,716",iOS
"673,784",iOS
"685,545",iOS
"929,634",iOS
"726,519",Android
"673,815",Android
"733,986",iOS
"685,762",iOS
"673,813",iOS
"872,786",iOS
"685,744",Android
"673,825",Android
"673,823",Android
"713,133",iOS
"713,128",iOS
"685,747",Android
"713,126",iOS
"713,124",iOS
"713,119",Android
"685,753",Android
"673,831",Android
"725,776",Android
"726,470",Android
"792,575",Android
"685,765",iOS
"713,104",iOS
"703,443",iOS
"725,805",iOS
"673,850",Android
"673,866",Android
"673,864",iOS
"757,684",Android
"777,621",iOS
"704,405",iOS
"674,190",Android
"713,086",iOS
"683,593",iOS
"725,828",Android
"686,849",iOS
"685,798",iOS
"684,593",iOS
"673,901",Android
"660,593",iOS
"776,666",Android
"685,807",iOS
"685,813",iOS
"713,159",iOS
"622,824",iOS
"713,157",iOS
"673,923",Android
"673,919",iOS
"713,150",iOS
"713,149",iOS
"713,147",iOS
"685,820",Android
"673,935",Android
"786,729",iOS
"725,831",Android
"777,653",Android
"673,940",iOS
"713,863",iOS
"772,197",iOS
"685,825",Android
"704,206",Android
"673,960",iOS
"673,958",iOS
"673,895",iOS
"888,647",iOS
"632,291",Android
"686,104",Android
"773,432",iOS
"967,441",Android
"579,163",iOS
"685,853",iOS
"659,790",Android
"700,193",Android
"776,081",iOS
"604,891",Android
"644,487",Android
"644,491",Android
"943,377",iOS
"635,502",Android
"816,040",iOS
"777,640",Android
"674,021",Android
"674,043",iOS
"725,848",iOS
"684,545",iOS
"685,915",iOS
"674,048",Android
"683,849",iOS
"679,244",iOS
"679,231",iOS
"685,975",iOS
"679,241",iOS
"713,141",Android
"685,936",Android
"685,979",Android
"685,920",iOS
"674,064",iOS
"674,060",iOS
"674,078",Android
"674,075",iOS
"674,079",iOS
"674,072",iOS
"713,185",Android
"1,009,885",iOS
"713,182",iOS
"713,179",Android
"685,943",iOS
"713,174",Android
"713,173",iOS
"713,172",Android
"685,948",iOS
"816,410",iOS
"757,771",iOS
"685,954",Android
"685,946",Android
"757,763",Android
"685,951",Android
"725,908",Android
"685,959",Android
"685,304",Android
"685,986",Android
"725,864",Android
"685,968",Android
"725,859",Android
"744,739",iOS
"674,105",iOS
"725,868",iOS
"686,847",Android
"733,985",iOS
"685,984",iOS
"725,784",Android
"733,987",iOS
"725,119",iOS
"713,221",Android
"686,047",iOS
"512,751",iOS
"777,651",Android
"725,862",Android
"673,878",iOS
"674,159",iOS
"713,219",iOS
"685,632",Android
"713,178",iOS
"686,027",Android
"713,184",iOS
"725,890",Android
"686,022",iOS
"713,191",iOS
"683,936",Android
"713,197",iOS
"686,079",Android
"713,203",iOS
"686,035",iOS
"713,206",iOS
"713,204",iOS
"725,883",Android
"686,049",iOS
"729,901",iOS
"913,335",Android
"686,064",Android
"725,923",Android
"736,685",iOS
"633,317",Android
"686,109",Android
"674,212",Android
"674,211",Android
"674,208",Android
"674,203",Android
"660,603",Android
"623,629",iOS
"623,570",iOS
"685,242",Android
"725,876",Android
"713,242",iOS
"713,239",iOS
"713,080",Android
"681,738",Android
"674,231",iOS
"713,234",iOS
"713,229",iOS
"674,219",Android
"674,218",iOS
"674,217",Android
"630,450",Android
"517,463",Android
"686,103",Android
"863,171",iOS
"686,096",Android
"553,944",Android
"755,716",iOS
"777,689",Android
"674,258",iOS
"989,124",Android
"777,657",iOS
"724,190",iOS
"744,878",iOS
"674,290",iOS
"674,273",Android
"1,022,525",iOS
"725,891",iOS
"685,025",iOS
"685,030",iOS
"674,311",Android
"877,473",iOS
"674,303",iOS
"724,155",iOS
"833,090",Android
"790,298",iOS
"683,882",Android
"683,943",Android
"683,175",iOS
"684,884",iOS
"778,019",Android
"725,897",iOS
"848,670",iOS
"686,165",iOS
"674,330",iOS
"852,229",Android
"686,178",Android
"830,760",Android
"830,729",iOS
"773,428",iOS
"686,185",Android
"717,250",iOS
"642,186",Android
"683,913",iOS
"686,150",Android
"775,400",Android
"674,461",Android
"674,372",iOS
"660,525",iOS
"686,198",Android
"713,247",Android
"713,260",iOS
"713,257",iOS
"713,258",iOS
"685,947",iOS
"713,248",iOS
"725,911",iOS
"773,425",iOS
"725,039",iOS
"872,837",iOS
"872,836",iOS
"686,235",iOS
"724,286",Android
"872,831",iOS
"777,687",iOS
"725,037",iOS
"682,015",Android
"682,271",Android
"686,247",Android
"830,737",iOS
"772,091",iOS
"830,331",Android
"640,480",iOS
"777,704",Android
"713,050",iOS
"635,415",Android
"724,616",iOS
"948,977",Android
"989,287",Android
"686,138",iOS
"884,259",iOS
"713,287",iOS
"686,276",iOS
"1,022,559",iOS
"686,275",Android
"713,284",iOS
"989,284",iOS
"686,282",iOS
"686,277",Android
"713,273",iOS
"989,132",Android
"691,593",iOS
"713,209",iOS
"724,265",Android
"686,308",iOS
"948,975",Android
"724,660",Android
"816,437",iOS
"713,885",iOS
"777,134",Android
"674,455",iOS
"888,709",iOS
"778,012",iOS
"989,273",Android
"723,873",Android
"989,254",Android
"888,692",iOS
"760,074",iOS
"725,937",iOS
"686,283",Android
"724,723",Android
"604,775",Android
"686,367",Android
"888,695",iOS
"713,297",iOS
"713,192",iOS
"757,884",iOS
"816,475",Android
"674,520",iOS
"674,497",iOS
"674,491",Android
"674,521",iOS
"799,405",iOS
"691,353",iOS
"724,169",Android
"674,540",Android
"660,430",Android
"796,632",iOS
"674,528",iOS
"830,749",Android
"713,328",iOS
"725,972",iOS
"989,281",iOS
"686,404",iOS
"686,401",Android
"733,989",iOS
"674,583",iOS
"674,568",Android
"674,039",iOS
"686,420",iOS
"989,278",iOS
"674,616",Android
"674,603",Android
"674,595",iOS
"686,685",Android
"686,438",iOS
"674,633",iOS
"674,630",iOS
"674,628",Android
"674,624",iOS
"674,620",iOS
"674,665",iOS
"674,682",Android
"674,676",iOS
"674,671",iOS
"674,666",iOS
"686,467",iOS
"713,320",iOS
"713,321",iOS
"674,705",Android
"647,198",iOS
"713,318",iOS
"1,220,038",iOS
"686,502",iOS
"674,717",iOS
"686,481",iOS
"686,480",iOS
"713,303",iOS
"686,484",iOS
"686,487",iOS
"733,990",iOS
"686,490",iOS
"674,716",iOS
"686,500",iOS
"876,204",Android
"831,660",iOS
"713,286",Android
"686,507",iOS
"674,729",Android
"674,727",Android
"674,725",Android
"674,723",iOS
"753,277",iOS
"674,736",iOS
"943,437",iOS
"674,739",iOS
"686,514",Android
"721,688",iOS
"777,745",iOS
"674,753",iOS
"674,752",iOS
"686,634",iOS
"674,748",iOS
"686,550",iOS
"723,907",Android
"876,178",Android
"778,013",Android
"674,768",iOS
"674,764",iOS
"674,763",iOS
"686,545",iOS
"686,623",iOS
"886,151",iOS
"686,558",Android
"686,559",iOS
"766,821",iOS
"744,836",Android
"713,350",iOS
"686,574",Android
"713,347",iOS
"686,560",iOS
"674,612",iOS
"762,552",iOS
"674,775",iOS
"674,773",iOS
"713,335",Android
"726,490",iOS
"830,781",iOS
"816,468",Android
"646,586",iOS
"816,513",iOS
"686,366",Android
"686,627",iOS
"686,641",iOS
"713,620",iOS
"726,038",Android
"686,619",Android
"943,429",Android
"713,253",iOS
"674,777",Android
"774,784",iOS
"685,844",iOS
"686,633",iOS
"695,077",Android
"674,657",iOS
"674,814",Android
"695,079",iOS
"684,749",iOS
"686,654",Android
"830,801",iOS
"726,507",Android
"816,536",iOS
"686,659",iOS
"685,174",Android
"799,331",iOS
"853,131",iOS
"674,826",iOS
"674,825",iOS
"853,130",Android
"777,772",iOS
"686,688",Android
"681,381",iOS
"726,505",Android
"627,644",Android
"872,858",iOS
"593,112",iOS
"929,718",iOS
"713,387",iOS
"713,384",iOS
"713,376",iOS
"691,586",iOS
"674,884",iOS
"674,881",iOS
"674,880",iOS
"674,879",iOS
"878,396",Android
"744,985",Android
"989,300",iOS
"686,719",iOS
"674,896",Android
"674,778",Android
"744,880",iOS
"757,747",iOS
"726,032",iOS
"970,555",Android
"777,782",Android
"989,299",iOS
"674,920",Android
"888,168",Android
"944,560",Android
"674,974",Android
"686,779",Android
"726,061",iOS
"686,661",iOS
"686,757",iOS
"757,997",Android
"686,776",Android
"726,049",Android
"726,050",iOS
"777,791",Android
"856,110",Android
"989,296",Android
"560,600",Android
"888,732",Android
"692,233",Android
"976,354",Android
"686,645",iOS
"686,556",iOS
"734,007",Android
"976,374",Android
"704,250",iOS
"686,804",iOS
"686,823",Android
"956,234",iOS
"692,057",iOS
"683,586",iOS
"686,718",iOS
"713,421",Android
"918,679",iOS
"675,011",iOS
"876,206",iOS
"713,411",iOS
"713,413",iOS
"675,027",iOS
"777,802",Android
"816,553",Android
"686,838",iOS
"686,850",Android
"687,503",iOS
"704,234",iOS
"686,857",iOS
"686,863",Android
"686,864",Android
"686,860",Android
"675,040",iOS
"704,236",Android
"830,824",Android
"1,114,207",Android
"713,864",iOS
"675,076",iOS
"726,079",iOS
"686,880",Android
"686,893",Android
"701,843",Android
"929,142",Android
"872,880",iOS
"888,731",Android
"777,803",Android
"675,145",Android
"675,112",Android
"701,522",iOS
"686,913",Android
"686,912",Android
"675,119",iOS
"690,107",Android
"878,605",iOS
"1,010,182",iOS
"675,124",Android
"675,142",Android
"777,807",Android
"675,115",iOS
"686,948",iOS
"726,510",iOS
"675,151",Android
"675,146",Android
"686,960",Android
"686,983",iOS
"713,401",iOS
"704,317",iOS
"704,288",Android
"686,972",iOS
"985,821",iOS
"675,066",iOS
"686,975",Android
"686,973",Android
"686,934",iOS
"686,984",iOS
"713,455",Android
"686,994",iOS
"713,454",Android
"713,448",Android
"689,219",iOS
"687,003",iOS
"982,008",Android
"793,658",Android
"687,005",iOS
"1,010,335",iOS
"687,013",iOS
"687,052",Android
"798,866",iOS
"687,024",iOS
"687,017",Android
"798,886",iOS
"687,423",iOS
"692,134",Android
"687,038",iOS
"675,228",Android
"675,225",Android
"798,884",iOS
"687,100",iOS
"687,045",iOS
"687,050",Android
"713,466",iOS
"675,238",iOS
"687,067",Android
"653,352",Android
"687,069",Android
"777,823",iOS
"745,888",Android
"777,822",iOS
"976,499",Android
"726,503",Android
"944,089",iOS
"685,369",iOS
"687,268",iOS
"726,017",Android
"777,805",Android
"713,525",Android
"778,008",Android
"949,526",Android
"687,098",iOS
"726,513",Android
"778,005",Android
"726,089",iOS
"687,104",Android
"687,101",Android
"687,108",Android
"687,275",iOS
"758,059",Android
"684,258",iOS
"687,721",Android
"687,118",iOS
"687,131",iOS
"778,560",Android
"726,494",Android
"929,702",Android
"675,300",Android
"691,501",Android
"755,304",Android
"675,296",iOS
"675,295",Android
"687,194",Android
"687,142",iOS
"763,073",iOS
"726,132",iOS
"687,148",iOS
"726,148",Android
"679,587",Android
"691,466",iOS
"967,543",iOS
"687,156",Android
"726,134",Android
"1,022,606",iOS
"1,022,604",Android
"713,434",Android
"918,460",iOS
"713,492",Android
"595,733",Android
"684,848",iOS
"1,019,886",iOS
"726,183",iOS
"684,879",iOS
"675,351",iOS
"725,798",Android
"691,618",iOS
"726,143",Android
"687,204",Android
"675,368",Android
"685,980",iOS
"687,211",iOS
"687,217",iOS
"684,904",iOS
"687,356",iOS
"713,498",Android
"675,391",iOS
"724,683",iOS
"830,861",iOS
"675,377",iOS
"830,897",Android
"713,998",Android
"726,159",Android
"713,994",Android
"675,434",Android
"723,086",Android
"675,448",Android
"675,446",Android
"713,518",iOS
"774,881",iOS
"641,388",iOS
"675,462",Android
"808,944",iOS
"808,948",Android
"687,283",Android
"681,898",iOS
"687,289",Android
"687,294",Android
"687,292",Android
"687,298",iOS
"726,168",iOS
"831,004",Android
"726,166",iOS
"687,309",iOS
"726,172",iOS
"712,937",Android
"687,325",Android
"758,312",Android
"687,327",Android
"712,265",Android
"674,977",Android
"945,843",Android
"744,951",iOS
"830,869",iOS
"830,925",Android
"662,166",Android
"822,462",Android
"687,363",Android
"687,365",Android
"687,182",Android
"713,506",Android
"713,504",Android
"713,503",Android
"713,535",Android
"822,619",iOS
"713,530",iOS
"675,534",Android
"830,836",iOS
"830,892",Android
"675,554",Android
"675,560",Android
"726,187",Android
"772,570",Android
"687,369",iOS
"830,868",iOS
"687,596",Android
"691,534",Android
"713,111",Android
"726,188",Android
"653,163",iOS
"711,420",Android
"793,663",iOS
"675,583",iOS
"713,545",Android
"713,543",Android
"713,540",iOS
"687,391",iOS
"701,626",iOS
"713,935",iOS
"687,352",Android
"726,195",iOS
"675,609",iOS
"929,694",Android
"687,403",iOS
"687,405",iOS
"687,404",iOS
"722,421",Android
"687,402",iOS
"675,620",Android
"647,177",iOS
"778,033",Android
"667,100",iOS
"687,416",Android
"675,604",iOS
"675,628",iOS
"675,545",Android
"687,430",iOS
"675,666",Android
"687,494",Android
"675,689",Android
"687,860",iOS
"831,008",Android
"686,148",iOS
"675,684",iOS
"687,484",iOS
"687,480",Android
"687,485",iOS
"675,716",iOS
"675,714",iOS
"714,019",Android
"714,014",iOS
"714,012",iOS
"687,527",iOS
"714,009",Android
"687,499",Android
"687,501",iOS
"675,726",iOS
"675,723",Android
"819,343",iOS
"687,750",iOS
"726,597",iOS
"675,736",iOS
"931,968",iOS
"675,734",iOS
"726,489",Android
"714,000",Android
"687,524",Android
"688,443",iOS
"675,792",iOS
"889,835",iOS
"690,077",Android
"687,533",Android
"687,535",iOS
"692,366",Android
"687,760",iOS
"687,542",iOS
"726,322",iOS
"721,796",iOS
"675,767",Android
"675,760",iOS
"726,605",iOS
"687,731",Android
"687,732",Android
"687,742",Android
"687,565",Android
"690,080",Android
"944,805",Android
"687,564",Android
"714,047",iOS
"675,776",iOS
"675,771",Android
"675,781",iOS
"688,909",Android
"714,045",iOS
"688,606",iOS
"689,364",Android
"675,808",iOS
"675,804",iOS
"675,802",iOS
"930,285",Android
"689,904",Android
"944,823",iOS
"917,784",Android
"685,010",iOS
"889,802",iOS
"1,114,639",iOS
"726,654",Android
"779,750",Android
"687,605",iOS
"831,047",iOS
"675,813",iOS
"687,613",iOS
"873,977",Android
"760,469",Android
"734,055",iOS
"707,640",iOS
"687,632",iOS
"714,064",iOS
"714,061",iOS
"675,828",iOS
"714,060",iOS
"714,057",iOS
"714,053",iOS
"830,316",Android
"675,873",iOS
"726,635",Android
"687,653",iOS
"675,882",Android
"687,671",iOS
"687,783",iOS
"687,678",Android
"675,909",Android
"675,905",iOS
"678,112",iOS
"687,897",Android
"687,756",iOS
"675,923",iOS
"990,103",iOS
"834,886",Android
"687,754",Android
"889,818",Android
"687,725",iOS
"687,699",iOS
"714,077",iOS
"671,526",Android
"675,988",iOS
"675,985",iOS
"675,989",iOS
"1,085,325",iOS
"873,984",Android
"687,815",iOS
"760,183",iOS
"690,084",Android
"877,480",iOS
"687,749",iOS
"687,752",iOS
"831,061",Android
"929,738",Android
"676,008",iOS
"687,692",iOS
"816,854",iOS
"809,753",iOS
"688,984",iOS
"690,111",Android
"687,766",iOS
"875,073",iOS
"726,666",iOS
"687,980",Android
"726,680",Android
"687,739",Android
"688,057",Android
"687,786",iOS
"687,827",Android
"714,111",iOS
"778,111",iOS
"714,106",iOS
"676,090",Android
"687,848",iOS
"714,098",iOS
"816,122",iOS
"558,793",Android
"679,902",Android
"687,762",iOS
"779,752",Android
"676,016",iOS
"689,426",Android
"676,113",iOS
"676,111",iOS
"687,824",iOS
"687,828",iOS
"687,818",iOS
"687,836",Android
"687,832",iOS
"931,393",Android
"675,651",Android
"687,877",iOS
"687,869",iOS
"688,029",Android
"714,044",iOS
"931,391",Android
"726,685",Android
"662,119",iOS
"687,888",iOS
"950,026",iOS
"714,128",Android
"688,281",iOS
"688,264",iOS
"929,752",iOS
"687,894",iOS
"676,189",iOS
"662,940",iOS
"676,192",iOS
"853,293",Android
"676,203",iOS
"676,202",Android
"676,201",Android
"676,200",Android
"676,199",Android
"676,198",Android
"676,197",Android
"729,261",Android
"687,795",Android
"805,317",Android
"676,204",iOS
"889,838",Android
"689,953",iOS
"714,136",Android
"687,959",Android
"687,979",Android
"686,653",Android
"687,937",iOS
"676,214",iOS
"676,208",iOS
"853,300",Android
"687,728",Android
"687,722",Android
"687,723",Android
"726,350",iOS
"687,710",Android
"688,273",Android
"687,646",Android
"689,944",iOS
"687,714",Android
"714,103",iOS
"690,939",iOS
"726,695",iOS
"676,216",iOS
"714,141",iOS
"687,621",Android
"679,162",Android
"889,908",iOS
"714,107",iOS
"941,901",Android
"689,910",Android
"730,796",iOS
"687,600",Android
"687,514",Android
"687,522",Android
"758,413",iOS
"716,623",iOS
"688,032",Android
"686,735",Android
"687,517",Android
"758,408",iOS
"726,702",Android
"684,628",iOS
"691,363",iOS
"686,594",Android
"686,188",Android
"687,947",iOS
"695,471",Android
"695,521",Android
"685,999",Android
"686,101",Android
"685,114",Android
"693,676",Android
"717,174",Android
"685,055",Android
"687,991",Android
"696,106",Android
"687,954",Android
"685,119",Android
"687,960",Android
"687,610",Android
"692,149",Android
"684,970",Android
"893,459",iOS
"685,013",Android
"807,596",iOS
"684,960",Android
"684,963",Android
"685,006",Android
"729,290",iOS
"778,133",iOS
"685,003",Android
"687,966",Android
"687,987",Android
"686,678",Android
"758,427",iOS
"684,625",Android
"684,908",Android
"729,236",iOS
"676,246",iOS
"676,245",iOS
"831,089",iOS
"688,009",Android
"687,969",Android
"726,722",iOS
"714,169",iOS
"688,008",Android
"686,008",Android
"714,164",iOS
"714,163",Android
"687,973",iOS
"687,978",Android
"686,546",Android
"810,275",iOS
"686,180",Android
"686,534",Android
"688,014",Android
"874,029",iOS
"687,995",Android
"688,037",Android
"688,120",Android
"687,988",Android
"773,896",iOS
"676,271",iOS
"714,160",Android
"683,995",iOS
"684,002",iOS
"688,003",iOS
"688,011",Android
"636,836",iOS
"688,034",Android
"688,045",Android
"688,047",Android
"675,830",Android
"676,288",iOS
"688,024",Android
"714,179",iOS
"668,391",Android
"693,730",Android
"668,380",Android
"685,104",Android
"726,742",iOS
"726,747",iOS
"688,052",Android
"726,744",iOS
"990,037",iOS
"688,060",Android
"684,117",iOS
"688,081",iOS
"688,074",Android
"726,749",Android
"684,604",Android
"676,311",iOS
"676,307",iOS
"697,552",iOS
"688,058",iOS
"688,043",iOS
"778,172",iOS
"688,066",Android
"778,183",Android
"685,388",iOS
"714,195",iOS
"675,155",iOS
"714,193",iOS
"688,141",Android
"688,075",Android
"714,192",iOS
"687,507",iOS
"687,907",iOS
"684,539",iOS
"714,182",iOS
"676,091",Android
"1,011,281",iOS
"686,617",iOS
"758,454",iOS
"688,138",Android
"879,954",Android
"689,626",Android
"726,760",Android
"688,307",Android
"818,329",iOS
"714,208",iOS
"714,205",Android
"714,215",Android
"714,204",Android
"809,972",Android
"714,219",Android
"714,218",Android
"688,170",Android
"714,217",Android
"688,127",Android
"712,828",iOS
"687,777",iOS
"631,157",Android
"714,227",iOS
"1,010,792",Android
"714,226",iOS
"714,225",iOS
"714,224",iOS
"726,767",iOS
"688,204",iOS
"688,196",iOS
"714,228",iOS
"688,265",iOS
"714,229",Android
"728,609",Android
"688,201",Android
"726,799",iOS
"688,284",iOS
"649,521",iOS
"688,203",iOS
"689,719",Android
"989,640",Android
"688,887",iOS
"689,723",Android
"689,731",Android
"729,267",iOS
"676,428",iOS
"676,432",iOS
"713,105",iOS
"688,260",Android
"810,065",Android
"689,842",Android
"726,781",iOS
"688,247",iOS
"771,006",iOS
"688,254",Android
"688,257",iOS
"676,472",iOS
"688,259",iOS
"688,054",iOS
"688,262",iOS
"688,266",iOS
"688,267",iOS
"758,434",Android
"717,189",iOS
"675,209",iOS
"671,859",iOS
"729,282",iOS
"714,234",Android
"714,249",iOS
"714,248",iOS
"688,308",Android
"714,247",iOS
"714,244",iOS
"688,278",iOS
"832,075",Android
"688,280",iOS
"757,894",iOS
"1,010,795",Android
"688,299",iOS
"688,269",iOS
"676,507",iOS
"688,305",iOS
"735,824",Android
"714,263",Android
"831,160",Android
"688,556",iOS
"714,260",iOS
"778,224",iOS
"729,270",iOS
"676,258",Android
"713,995",Android
"688,327",iOS
"726,764",iOS
"676,540",Android
"676,536",Android
"818,504",iOS
"778,223",iOS
"1,019,103",Android
"810,297",Android
"714,267",iOS
"627,037",iOS
"726,810",Android
"676,552",iOS
"676,551",iOS
"688,353",iOS
"688,356",iOS
"686,677",iOS
"688,360",Android
"676,564",iOS
"676,563",iOS
"758,504",iOS
"663,332",iOS
"688,382",Android
"650,170",iOS
"663,514",iOS
"714,274",iOS
"688,397",iOS
"735,684",iOS
"676,600",iOS
"676,596",Android
"813,281",iOS
"676,601",Android
"688,407",iOS
"688,422",iOS
"826,143",Android
"688,442",iOS
"676,609",iOS
"763,165",iOS
"676,628",iOS
"676,623",Android
"663,573",Android
"688,436",iOS
"929,787",iOS
"688,469",iOS
"688,444",iOS
"901,925",iOS
"688,446",iOS
"676,654",iOS
"676,646",Android
"676,637",iOS
"944,167",iOS
"688,452",iOS
"714,291",iOS
"823,652",iOS
"688,560",iOS
"676,676",iOS
"726,829",iOS
"778,246",Android
"676,639",iOS
"688,486",iOS
"692,371",Android
"688,493",iOS
"726,813",Android
"810,014",Android
"676,565",iOS
"726,844",Android
"758,540",iOS
"714,309",Android
"676,660",iOS
"676,667",Android
"688,400",Android
"726,845",Android
"688,046",Android
"726,847",iOS
"688,496",Android
"688,507",iOS
"778,264",Android
"1,011,111",Android
"676,711",iOS
"688,525",iOS
"688,533",Android
"688,531",Android
"810,047",Android
"813,831",iOS
"688,535",Android
"688,537",Android
"688,536",Android
"688,539",Android
"716,594",Android
"676,736",iOS
"676,606",iOS
"726,895",Android
"893,748",iOS
"990,330",iOS
"716,673",Android
"716,671",Android
"831,173",Android
"917,589",Android
"1,010,817",iOS
"714,316",Android
"688,558",iOS
"688,557",iOS
"753,170",iOS
"688,587",Android
"888,994",Android
"714,292",iOS
"893,011",Android
"688,583",Android
"638,145",iOS
"690,199",Android
"859,420",Android
"830,899",Android
"676,771",iOS
"663,748",Android
"690,256",iOS
